basic_moving_percentage,basic_km,basic_trips,basic_avg_speed,basic_ignition_total_duration_in_sec,basic_ignition_moving_duration_in_sec,basic_fuel_consumed,can_km,can_fuel_consumed,country_code,vehcile_model
0.33,131.55,7,28.57,24105.0,7986.182288139795,28.2,,,AE,Volvo FH12 2011
0.61,419.38,10,36.6,36737.0,22507.09111197417,87.8,,,AE,2014 MAN
0.94,146.52,30,36.73,13498.0,12705.518977133454,31.83,,,AE,H unicorn
0.5,228.31,22,17.23,45329.0,22725.994909762747,50.66,,,AE,2013 Volvo Fh
0.59,360.33,7,29.71,37685.0,22378.37715224333,75.92,351.75,160.1999999999971,AE,2014/ Volvo FH
0.69,158.19,10,26.9,15007.0,10375.21271214173,33.17,,,AE,2004 Volvo fh12
0.46,255.88,13,22.69,26511.0,12306.288589633376,53.85,250.0,95.18000000005122,OM,2014/Volvo FH
0.74,255.42,6,22.0,20192.0,15006.943473252126,53.3,,,KW,2012 volvo fh
0.66,444.34,12,35.83,38796.0,25746.909562312507,93.22,,,AE,9281
0.73,400.55,13,32.85,28375.0,20711.166560936603,83.2,,,SA,862476050161008
0.66,546.23,12,23.75,40603.0,26749.83328595613,113.62,,,AE,2010 volvo fh
0.56,198.72,18,33.94,28278.0,15882.9586164535,43.07,,,AE,Volvo fh
0.68,311.08,18,21.44,36755.0,24926.90649769233,66.27,303.87000000011176,145.3000000000029,AE,2008/Volvo FH
0.12,134.17,12,22.17,60117.0,7363.862344204243,29.26,,,SA,862476050160836
0.93,33.52,1,33.0,3921.0,3656.615256525976,7.1,33.5,2.6999999999989086,AE,"Ford transit, 2020"
0.01,12.6,15,11.4,42178.0,461.6303999264492,3.27,,,SA,351742101089375
0.0,0.41,2,1.0,1189.0,0.0,0.18,,,AE,2004 volvo fh12
0.73,319.32,8,34.38,22763.0,16725.187844856726,66.21,,,AE,2012 volvo fh12
0.04,19.85,6,11.67,50360.0,1957.804494362465,4.27,,,AE,2011 Volvo fh
0.31,315.58,4,48.0,54350.0,17023.587354618103,66.44,,,SA,2016 MAN
0.34,15.57,3,10.67,5331.0,1809.184759548744,3.26,,,SA,2013 volvo fh12
0.27,304.02,12,28.33,58628.0,16005.111205936097,64.64,,,SA,351742101089375
0.0,27.24,3,17.67,5758.0,0.0,5.6,27.31999999997788,3.0,AE,Toyota Avanza 2020
0.0,0.0,0,0.0,3276.0,0.0,0.0,,,KW,2010 Volvo fh
0.47,109.24,6,30.67,20844.0,9752.740524040082,23.49,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,4098.0,0.0,0.0,,,AE,VOLVO FH 2008
0.83,161.73,18,36.06,15210.0,12613.81365378373,34.5,,,AE,Honda Unicorn
0.78,61.96,10,31.0,5347.0,4146.620130979757,13.35,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 Volvo fh12
0.43,383.78,23,17.0,46867.0,20068.60498623241,81.41,,,AE,2012 Volvo fh12
0.0,0.0,0,0.0,698.0,0.0,0.0,,,AE,2010 Volvo fh
0.38,395.0,21,16.24,51658.0,19782.900301411668,83.71,,,SA,"Volvo fh12, 2005"
0.0,3.59,3,9.33,27901.0,0.0,0.87,,,AE,354017111282998
0.63,95.69,12,22.67,15923.0,10084.882943758186,20.85,,,AE,Honda unicorn
0.0,7.39,9,2.11,12473.0,0.0,1.93,,,SA,2008 Volvo fh12
0.55,229.18,23,25.48,37609.0,20644.196841922807,50.06,,,AE,Volvo fh
0.4,415.85,12,20.75,50178.0,20059.74779635761,87.37,,,AE,2011/ Volvo FH
0.78,84.34,8,26.38,10151.0,7893.917989526464,18.18,,,AE,2011 Volvo fh
0.7,762.04,17,33.53,54403.0,38036.04030023704,158.36,,,AE,Volvo FH 2007
0.65,115.08,11,22.36,13017.0,8492.80728733404,24.65,,,AE,2012 volvo FH
0.18,101.54,8,13.0,28474.0,5060.90771597971,21.58,,,KW,2007 Volvo fh12
0.0,6.53,9,8.56,13290.0,0.0,1.76,,,SA,351742101076414
0.69,169.53,8,19.0,13777.0,9549.402112759924,35.34,,,KW,2014 Volvo FH
0.84,573.88,12,27.08,37116.0,31083.18233212781,118.69,,,SA,2006 Volvo fh12 
0.0,0.0,0,0.0,15731.0,0.0,0.0,,,AE,2015 Volvo fh
0.0,1.35,3,1.67,7033.0,0.0,0.42,,,SA,2012 volvo fh
0.71,372.43,12,26.75,28404.0,20237.905605544496,77.59,362.5,136.5,OM,2014 Volvo fh
0.0,0.0,0,0.0,736.0,0.0,0.0,,,AE,2012 Volvo fh
0.65,639.64,14,26.43,53218.0,34780.741014416475,133.51,,,AE,2015 Volvo fh
0.88,246.17,3,53.33,19780.0,17434.266843419446,50.92,,,AE,2005 Volvo fh12
0.39,57.52,12,10.33,16943.0,6607.993414903968,12.83,,,AE,2012 Volvo fh
0.0,0.99,2,5.0,48311.0,0.0,0.3,,,SA,2006 Volvofh12 
0.5,341.75,20,11.35,39953.0,20031.79070633997,72.6,,,AE,359633108599866
0.69,453.41,10,34.1,34729.0,23820.418081630305,94.3,,,AE,Volvo FH12 2012
0.0,0.0,0,0.0,449.0,0.0,0.0,0.0,0.0,AE,2008 Volvo fh12
0.0,0.0,0,0.0,1098.0,0.0,0.0,,,AE,862476050160836
0.55,195.36,11,26.73,25700.0,14249.454338604492,41.46,187.12000000011176,87.09000000002561,AE,2014 Volvo fh
0.53,213.89,12,22.92,27138.0,14471.865530697669,45.89,,,AE,2003 Volvo FH
1.09,372.06,11,29.64,20883.0,22699.136553032906,76.4,,,BH,2012 volvo fh
0.77,180.77,1,69.0,12328.0,9431.5750634356,37.13,,,AE,2010 Volvo fh12
0.99,855.31,8,35.12,53409.0,52802.41266464877,175.77,,,SA,2012 Volvo fh
0.0,2.04,4,3.0,3138.0,0.0,0.61,,,AE,2007 Volvo fh12
0.85,452.16,9,20.0,26627.0,22728.98223106442,93.3,,,AE,2011 VOLVO FH
0.84,983.11,5,47.2,62271.0,52044.62748037085,202.68,992.75,344.5,OM,2012 volvo fh
0.71,525.17,7,37.71,37524.0,26641.30472415769,108.9,,,AE,2015 Volvo fh
0.45,301.39,5,42.0,42630.0,19343.23270180968,63.94,307.1100000000006,147.61999999999534,AE,2011 Volvo fh
0.0,23.31,18,2.67,36685.0,0.0,5.56,,,SA,2012 volvo fh12
0.23,7.53,1,32.0,3618.0,847.011822390542,1.56,,,AE,2010 Volvo fh12
0.55,446.53,19,21.0,42428.0,23470.988381765022,93.93,,,AE,2008 Volvo
0.0,7.41,3,8.33,17592.0,0.0,1.63,,,AE,2011 VOLVO FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2007
0.71,53.72,5,16.8,7939.0,5630.820195804672,11.5,,,AE,2011 Volvo fh
0.48,375.6,10,40.8,43952.0,21050.00442887496,78.94,,,SA,2014 Volvo fh
0.23,187.09,4,15.0,48605.0,11399.482405837804,40.13,,,AE,Volvo FH12 2008
0.51,449.93,17,28.47,48234.0,24656.750211038536,94.69,,,SA,Volvo FH12 2011
0.76,441.83,9,49.56,31797.0,24227.675341073777,91.62,,,AE,2013 Volvo fh12
0.69,434.84,13,25.23,33095.0,22756.07845973875,90.73,,,AE,Volvo FH 12 2008
0.03,27.55,22,3.59,43007.0,1209.9682627946204,6.61,,,SA,2013 Volvo fh
0.0,2.83,3,13.0,1570.0,0.0,0.72,,,AE,VOLVO FH 2009
0.48,197.42,12,24.0,22835.0,10936.496905882688,42.08,,,AE,"Volvo fh12, 2005"
0.77,263.49,21,41.24,22236.0,17081.419028382894,55.6,263.8300000000163,19.799999999999955,AE,Toyota rush 2022
1.68,388.92,10,27.3,14934.0,25060.53969869468,77.24,,,AE,2008 Volvo fh12
0.33,162.22,6,31.83,34951.0,11615.953303062584,35.05,,,AE,Volvo FH12 2007
0.0,6.92,12,3.25,25823.0,0.0,1.98,,,SA,2012 / Volvo fh
0.38,230.51,17,18.88,40503.0,15216.93677137488,49.9,226.12000000011176,80.5,OM,2014/Volvo FH
1.18,628.27,23,19.35,27164.0,32168.281664768027,128.17,,,AE,Volvo FH12 2011
0.14,40.14,8,18.12,19082.0,2591.612212424516,8.43,,,AE,351742101090886
0.56,451.28,18,25.94,43738.0,24369.25018921821,94.82,,,AE,Volvo fh
0.53,577.54,15,30.8,54810.0,28824.41215067942,121.31,,,AE,Volvo FH 2008
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,"Toyota Avanza, 2020"
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Toyota Hiace
0.76,401.16,8,36.12,27463.0,20986.43252612428,82.96,,,AE,addtional
0.34,390.52,15,38.33,57783.0,19730.144574068527,82.66,,,SA,9281
0.0,1.31,1,22.0,628.0,0.0,0.31,,,AE,2012 Volvo fh
0.85,607.79,8,36.75,35981.0,30696.98738952441,125.18,,,SA,Mercedes Actros 2005
0.86,132.74,27,30.44,14322.0,12363.122061862725,29.09,,,AE,H unicorn
0.0,0.0,0,0.0,2385.0,0.0,0.0,,,AE,2008 Volvo fh12
0.44,393.4,8,30.5,51944.0,22981.190871709296,83.22,,,SA,Volvo FH12 2011
0.51,401.7,15,17.73,46652.0,23694.686887838645,84.96,538.0,173.5,AE,2014 Volvo fh
0.09,91.0,40,17.12,23013.0,2078.371118012724,20.2,,,AE,H unicorn
0.68,213.31,18,31.44,25933.0,17626.362331560427,45.66,214.0899999999965,19.1,AE,Toyota rush 2022
0.08,59.09,11,9.82,22721.0,1874.5926179729645,12.37,,,SA,2008 Volvo fh12
0.58,490.92,7,50.14,47017.0,27256.840366473407,102.69,499.6299999998882,197.2999999999884,AE,2012 volvo fh
0.0,0.15,3,0.0,33935.0,0.0,0.18,,,SA,2011 Volvo fh
0.4,275.5,5,36.0,36075.0,14401.305715579803,58.23,,,SA,2007 / Volvo fh 12
0.58,123.38,6,21.33,17964.0,10504.524742243775,26.16,,,AE,2011 Volvo fh
0.0,0.0,0,0.0,1682.0,0.0,0.0,,,KW,2013 Volvo fh
0.48,460.27,16,20.0,50358.0,24392.32724585904,96.82,,,SA,2014 MAN
0.85,435.57,7,40.43,25984.0,22155.4710011134,89.88,,,AE,Volvo FH12 2006
0.77,749.24,14,48.79,49750.0,38485.71233212802,155.13,,,SA,Volvo FH 2008
0.0,12.01,6,5.83,11759.0,0.0,2.7,,,SA,2005 Volvo fh12
0.35,212.78,9,20.89,33671.0,11872.418987415414,45.27,,,SA,2013 Volvo fh
0.86,573.27,10,31.5,35688.0,30620.173331678925,118.35,,,SA,2013 Volvo fh
0.15,106.71,17,16.88,39745.0,6053.032522503268,23.09,,,AE,Volvo FH12 2003
0.61,562.16,11,42.82,46715.0,28535.89014074381,116.99,,,AE,Volvo FH12 2012
0.63,343.76,13,26.92,34627.0,21838.665679829734,72.75,329.0,174.19000000000233,AE,2008 Volvo fh12
0.64,207.41,13,19.15,21973.0,14074.681821664217,43.79,,,AE,350424062340086
0.67,738.8,3,73.33,52162.0,35194.32901120346,152.66,,,SA,351742100802398
0.0,0.0,0,0.0,17565.0,0.0,0.0,,,AE,351742101090886
0.0,0.0,0,0.0,21352.0,0.0,0.0,,,AE,862476052263182
0.3,247.24,22,14.18,43689.0,13024.428557844076,52.92,,,AE,2005 Volvo fh12
0.66,319.9,27,22.74,49663.0,32936.009048909,70.15,,,AE,2009Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2008
0.09,19.52,2,25.0,16126.0,1490.3205468739973,4.0,,,AE,"Volvo fh12, 2003"
0.74,543.34,10,40.3,41270.0,30430.92253030021,113.04,,,AE,Volvo fh12
0.53,449.29,13,21.46,43596.0,22908.945069298414,94.3,,,SA,Volvo FH 2007
0.84,221.75,5,31.4,18626.0,15614.09955790068,46.25,,,SA,359633108599999
0.96,243.24,2,52.0,14562.0,14008.52180753662,49.73,,,AE,2008 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
1.0,32.16,1,46.0,2510.0,2517.180594951176,6.48,,,AE,2011 Volvo fh
0.15,90.27,5,22.0,40462.0,5908.760567763514,19.2,,,AE,Volvo FH12 2008
0.0,0.84,3,2.33,3835.0,0.0,0.32,15.5,7.610000000015134,BH,2008  Volvo fh
0.0,13.64,9,9.22,29369.0,0.0,3.18,,,SA,351742101089375
0.89,843.75,9,39.22,41648.0,37013.242853279866,172.98,,,SA,"Vfh12, 2015"
0.52,165.33,6,26.67,22613.0,11831.137695392226,35.27,160.87999999988824,57.18000000005122,AE,2014/Volvo FH
0.0,0.0,0,0.0,1592.0,0.0,0.0,,,AE,2015 MAN
0.66,372.23,24,41.0,35878.0,23694.611487958977,78.87,0.0,30.09999999999991,AE,Toyota rush 2022
0.97,423.21,7,49.0,24345.0,23714.90933498296,86.9,,,AE,350424062340086
0.98,731.51,3,68.33,38523.0,37782.21475952187,149.59,,,SA,Volvo FH 2007
0.59,383.02,6,27.83,35135.0,20901.48869752825,79.82,,,SA,2008 Volvo fh12
0.76,409.59,4,34.5,29898.0,22581.408937161177,84.95,,,AE,2013  volvo fh12
0.46,446.58,23,8.74,52726.0,24275.08983997041,94.53,,,SA,2015 Volvo fh
0.53,343.32,13,22.31,46417.0,24574.756454442657,73.09,,,AE,2008 Volvo fh12
0.6,342.93,6,32.33,24010.0,14394.546990855912,70.63,334.7400000002235,91.80000000000292,AE,2014 Volvo fh
0.92,244.73,4,29.0,16038.0,14791.844416524464,50.56,,,AE,2015 VOLVO FH
0.74,496.35,15,28.33,41164.0,30524.842067601134,103.87,,,OM,2012 Volvo fh
0.63,368.99,6,38.5,26538.0,16737.987757385978,76.33,,,SA,351742100804204
0.63,215.44,21,18.43,30561.0,19381.04856732087,46.92,,,AE,2007 Volvo fh12
0.49,430.9,9,38.33,44177.0,21516.30256717772,89.93,,,SA,351742100804204
0.27,62.7,5,17.4,20816.0,5560.541606086083,13.6,,,AE,2012 volvo fh
1.43,560.29,8,55.38,20315.0,28966.999122462657,112.47,561.1200000001118,199.20000000001164,AE,2013 Volvo fh
0.0,0.0,0,0.0,29739.0,0.0,0.0,,,AE,351742100671413
0.11,28.73,3,13.67,28417.0,3209.959932032054,5.9,,,AE,2004 Volvo fh12
0.4,433.97,11,18.0,59363.0,23748.393477576046,91.66,,,SA,"Vfh12, 2015"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 / Volvo fh12
0.0,1.73,3,5.33,28933.0,0.0,0.5,,,AE,"Volvo fh12, 2006"
0.0,0.0,0,0.0,20952.0,0.0,0.0,,,SA, Volvo Fh 2008 
0.84,631.63,6,52.0,41051.0,34602.060280213984,130.32,,,KW,2012 Volvo fh12
0.37,368.94,27,9.41,49718.0,18352.57887373322,78.85,,,SA,2015 MAN
1.04,571.59,9,40.89,32161.0,33319.86897560616,117.24,,,AE,Mercedes actros 2007
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2013 Volvo fh
0.0,10.07,1,23.0,14949.0,0.0,2.06,,,AE,2015 Volvo fh
0.47,405.95,24,16.33,47736.0,22544.34298926809,86.41,,,SA,Volvo FH 2007
0.0,0.0,0,0.0,13279.0,0.0,0.0,,,AE,Volvo FH12 2007
0.0,0.0,0,0.0,4675.0,0.0,0.0,,,AE,"VFh12, 2015"
0.63,546.99,18,30.94,43948.0,27566.818024882105,114.23,,,AE,38287 dxb
0.13,47.64,5,23.2,7349.0,987.2625586062428,9.78,48.95000000001164,0.0,AE,Toyota Avanza 2020
0.62,734.84,24,30.17,56504.0,35085.081858208374,153.26,,,AE,Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2016 MAN
0.64,367.17,11,29.55,29970.0,19178.180867073374,76.75,,,SA,Volvo FH12 2007
1.6,350.75,8,36.12,12612.0,20164.506915940023,69.95,,,BH,Mercedes actros 2007
0.7,623.27,13,31.92,40984.0,28777.814364667523,128.86,,,AE,351742101075994
0.82,253.3,10,38.5,23565.0,19205.74548353213,53.31,253.9200000000128,20.200000000000045,AE,Toyota rush 2022
0.47,260.42,17,28.59,50766.0,23800.32639175525,56.97,,,AE,2015 VOLVO FH
0.23,200.9,11,7.73,48899.0,11209.403935702656,43.25,,,SA,Volvo fh 2011
0.0,46.86,5,20.8,0.0,5336.645629263618,9.62,,,AE,351742100659681
0.45,365.48,24,16.88,40765.0,18274.333302243234,77.73,,,SA,351742100671413
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2000
0.87,314.01,6,34.83,20664.0,18056.112068885537,65.04,,,AE,2014 Volvo fh
0.91,172.04,22,37.68,15665.0,14277.01217118187,36.59,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2005
0.0,0.35,2,1.5,1176.0,0.0,0.17,0.5,1.0,AE,2008 Volvo fh12
0.77,92.02,10,42.2,9291.0,7133.934764816077,19.37,,,AE,Honda Unicorn
0.0,0.0,0,0.0,22301.0,0.0,0.0,,,AE,2013 volvo fh
0.38,114.44,5,13.0,17021.0,6507.823365169879,23.87,,,KW,862476051334141
0.0,0.0,0,0.0,1826.0,0.0,0.0,0.0,0.0,AE,2014 Volvo fh
0.21,207.74,26,12.23,55966.0,11657.63027429538,45.41,,,SA,350424062340003
0.3,157.69,12,16.08,42444.0,12917.880288081917,34.5,,,AE,2001 Volvo fh12
0.74,324.63,7,35.43,25177.0,18639.808127569755,67.69,,,AE,Volvo Fh12 2011
0.73,471.17,16,32.69,38945.0,28235.88530515514,98.48,,,AE,2014 Volvo fh
0.63,179.11,15,38.27,22736.0,14416.799201406984,38.8,179.39000000001397,17.799999999999955,AE,Toyota Rush 2022
0.51,22.86,2,21.5,4464.0,2261.898190481448,4.67,,,AE,2012 Volvo fh12
0.77,867.08,13,28.31,58506.0,44936.776166723794,179.61,,,AE,Volvo FH 2010
0.22,205.84,5,28.4,52910.0,11570.53843587694,43.96,,,AE,2015 Volvo fh
0.31,253.24,12,23.5,47988.0,14652.981952140026,54.39,,,SA,Volvo fh
0.62,358.8,11,28.45,28793.0,17762.836802717567,74.58,,,SA,2014 Volvo fh
0.35,46.09,4,29.0,10193.0,3573.905532483965,9.42,,,AE,2005 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2008
0.0,0.07,2,2.0,31842.0,0.0,0.11,,,AE,2014 Volvo fh
0.8,575.3,13,29.23,41935.0,33555.82817034914,119.67,,,AE,2011 Volvo fh
0.86,223.85,7,23.71,16292.0,13979.419757136422,46.32,,,AE,2011 Volvo fh
0.56,341.46,13,17.69,36698.0,20438.71903479186,71.99,,,AE,2008 Volvo fh12
0.0,0.0,0,0.0,15937.0,0.0,0.0,,,AE,2011/ Volvo FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2012
0.54,614.53,12,35.92,60820.0,32830.052160263695,129.11,,,SA,Volvo FH 2010
0.0,1.6,4,4.75,2140.0,0.0,0.52,1.6200000001117587,2.7999999999883585,AE,2012 Volvo fh
0.86,412.06,10,24.7,29366.0,25390.13128221919,85.67,,,SA,2011 VOLVO FH
0.1,41.73,8,11.0,40473.0,3891.04488716409,9.68,,,SA,2004 Volvo fh12
0.79,102.13,6,35.67,11698.0,9221.361355685502,21.62,102.0599999999904,0.0,AE,Ford Transit 2020
0.64,242.31,8,14.75,23245.0,14961.707346386083,51.06,304.62999999988824,88.30000000000291,AE,2014 Volvo fh
0.57,50.2,7,13.57,7309.0,4182.142995749017,10.99,,,SA,2011 VOLVO FH
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Renault Symbol 2020
0.0,5.69,11,4.64,20624.0,0.0,1.69,,,SA,2016 MAN
0.65,716.25,15,35.33,56623.0,36674.98368708917,149.47,,,AE,354017111282998
0.05,16.98,7,10.57,14451.0,709.6148169235311,3.75,,,AE,Volvo FH12 2007
0.0,6.46,9,8.67,33738.0,0.0,1.74,,,SA,2011 Volvo fh
0.42,219.6,20,21.6,55970.0,23241.56758960465,49.18,,,AE,2014 Volvo fh
1.17,467.5,11,35.64,29401.0,34424.447960134385,95.67,,,AE,2012 Volvo fh
0.0,6.01,5,8.4,12832.0,0.0,1.45,,,SA,Volvo FH12 2007
0.13,89.54,20,10.55,51752.0,6517.955016620972,19.82,,,SA,2016 VOLVO FH
0.14,78.75,12,25.42,29299.0,3961.8169599396815,17.25,,,AE,Volvo FH 2007
0.45,65.43,7,27.29,9435.0,4208.27630243577,14.12,,,AE,Volvo FH12 2004
2.29,699.48,16,33.0,21798.0,49988.20237084984,132.83,,,AE,2015 Volvo fh
0.54,180.24,12,19.67,23234.0,12443.436473822248,38.52,,,SA,2008 Volvo fh12
0.46,182.96,30,35.37,27246.0,12415.783136101065,40.13,0.0,0.0,AE,Unicorn Honda
0.64,128.09,5,29.2,17210.0,11081.324932177298,27.52,,,AE,2010 Volvo fh
0.99,422.14,4,36.5,21941.0,21616.22070702344,86.49,,,AE,2012 Volvo fh
0.58,626.56,11,31.64,63809.0,36985.81862974916,131.8,,,SA,"Volvo fh12, 2006"
0.75,378.37,10,26.8,29546.0,22048.416829081383,79.04,,,AE,"Volvo fh13, 2010"
0.4,373.73,16,27.88,47446.0,18985.92090513204,79.15,,,SA," vfh12, 2015"
0.55,427.45,12,22.08,42273.0,23367.15220896709,89.77,,,AE,2016MAN
0.67,352.91,13,28.69,33887.0,22671.745883255106,74.42,332.62999999988824,60.28000000002794,OM,2014/Volvo FH
0.79,208.83,30,42.9,18519.0,14679.56220291608,45.05,,,AE,H unicorn
0.0,0.0,0,0.0,16176.0,0.0,0.0,0.0,9.5,AE,2014/ Volvo FH
0.0,4.02,3,10.67,5081.0,0.0,0.95,,,AE,"Vfh12, 2015"
0.65,128.34,7,13.71,14930.0,9673.8966087088,27.11,,,AE,Volvo FH12 2012
0.5,213.0,11,25.91,25746.0,12943.31343433221,45.1,,,AE,351742101075994
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.76,319.97,8,32.25,23543.0,17970.32824308527,66.26,,,AE,Mercedes Actros 2005
0.58,638.08,17,24.41,60605.0,34909.85855542349,133.84,,,SA,Volvo FH 2012
0.0,6.26,4,11.5,39711.0,0.0,1.45,,,AE,862476052265245
0.0,0.0,0,0.0,448.0,0.0,0.0,,,AE,"Volvo fh12, 2005"
0.42,185.03,24,19.08,41699.0,17329.065625367315,41.04,,,AE,Volvo fh
0.47,391.1,22,15.36,41459.0,19662.532069745947,82.66,,,SA,2016 MAN
0.49,116.7,32,28.5,16477.0,8155.28668970822,26.25,,,AE,Honda unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2016 MAN
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 Volvo fh12
0.51,38.08,3,19.33,5821.0,2994.5514505126853,7.77,,,AE,2013 Volvo fh
0.0,0.0,0,0.0,1365.0,0.0,0.0,,,AE,2011 Volvo fh
0.43,323.16,13,35.0,38690.0,16756.979768042875,68.07,,,SA,2009Volvo fh
0.75,760.85,15,30.0,52836.0,39750.77596890331,158.13,737.0,245.3199999999488,AE,2014/Volvo FH
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Toyota Avanza 2020
0.65,438.47,18,30.33,37391.0,24397.55996841417,91.85,,,AE,350424062340003
0.07,12.98,3,10.67,25305.0,1739.21399324419,2.75,,,AE,2015 Volvo fh
1.37,171.49,6,21.0,7752.0,10621.722773194524,34.68,,,KW,2013 Volvo fh
0.26,88.87,6,25.0,34615.0,8942.924725359468,19.71,92.0,31.71999999997206,AE,2012 Volvo fh
0.46,68.02,11,10.27,14407.0,6566.163318497916,14.83,,,AE,2009Volvo fh
0.63,36.05,5,10.0,5472.0,3467.897225682219,7.46,,,AE,2012 Volvo fh12
0.9,432.52,7,46.0,27774.0,24973.34127983338,89.08,,,SA,2014 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2004
0.81,647.39,15,27.6,41138.0,33259.17002993573,134.13,,,AE,VOLVO FH 2007
0.58,68.17,8,13.25,11502.0,6710.9917603931935,14.63,,,AE,2007 / Volvo fh 12
0.84,88.91,24,34.33,9551.0,8013.357835447384,19.81,,,AE,H unicorn
0.77,751.67,17,34.94,50299.0,38663.91619981469,155.8,,,AE,Volvo FH480 2008
0.59,114.22,3,21.67,11068.0,6496.966230998443,23.58,,,KW,2013 Volvo fh
0.63,366.34,6,35.0,31952.0,20048.87490657412,76.37,,,AE,2008 Volvo fh12
0.78,434.39,3,60.33,32292.0,25128.427593110457,89.76,,,OM,2014 Volvo fh
0.52,547.5,15,19.0,52900.0,27549.218462714005,114.7,,,AE,2011/ Volvo FH
0.76,504.88,10,29.2,34563.0,26287.556465122485,104.75,,,KW,2008 Volvo fh12
0.17,8.66,3,19.33,3365.0,559.276971933261,1.88,,,AE,2004 Volvo fh12
0.67,456.63,13,25.54,35216.0,23551.53002884256,95.17,,,SA,Volvo FH12 2007
0.26,140.7,6,25.5,38157.0,9976.954815638945,30.07,142.93999999994412,55.80000000000291,AE,2012 Volvo fh
0.23,142.77,16,17.06,43644.0,10183.42190196378,31.03,,,AE,862476052271698
0.35,252.0,14,11.07,36294.0,12698.275161576914,53.36,,,SA,2012 Volvo fh
0.43,285.91,7,43.86,44079.0,18781.79461047675,61.04,279.0,130.90000000000146,AE,2014/ Volvo FH
0.77,976.54,17,33.35,59891.0,46383.21427254631,201.65,,,AE,2013 volvo fh
0.68,322.25,4,43.25,26387.0,17943.06380535525,66.75,,,AE,Volvo Fh12 2011
0.37,365.42,6,49.33,51424.0,19011.94915407704,77.09,,,SA,862476050161230
0.65,68.45,7,26.29,9603.0,6217.695133013543,14.59,,,AE,862476052265930
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2010
0.53,137.87,5,20.0,20796.0,11030.96967466435,29.71,131.87000000011176,63.90999999997439,AE,2010 Volvo fh
0.22,159.3,26,18.15,48130.0,10746.20896316033,34.85,,,AE,Volvo FH12 2003
0.23,172.39,13,27.62,46704.0,10542.309847017556,36.81,,,AE,Volvo FH12 2004
0.12,17.5,4,36.0,19649.0,2303.1368962292217,3.7,,,AE,"Volvo fh13, 2010"
0.02,12.36,2,498.0,2489.0,44.01649704486688,2.57,,,AE,Reefer Truck 502
0.78,795.64,12,43.83,53703.0,41879.7533878853,164.72,,,AE,Volvo Fh12 2011
0.68,407.8,7,34.43,37610.0,25443.84470997332,85.59,,,AE,2012 / Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.0,1.57,2,5.0,3429.0,0.0,0.41,,,SA,2014 Volbo fh
0.58,464.8,14,26.86,46764.0,27018.038462317927,97.83,,,AE,2012 Volvo fh
0.42,84.15,32,31.28,13715.0,5798.147882779464,19.13,,,AE,H unicorn
0.49,241.17,7,20.86,32580.0,16113.89370229163,51.2,,,AE,2011/ Volvo FH
0.27,195.84,7,28.14,40286.0,10807.172178655252,41.96,,,AE,2007 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2000
0.38,77.66,8,32.0,13638.0,5159.955183936196,16.67,77.75999999999476,0.0,AE,Ford Transit 2020
0.32,177.3,16,20.06,46175.0,14942.396672034874,39.35,,,AE,2004 Volvo fh12
0.0,1.83,10,6.4,29960.0,85.75707425148344,0.87,,,AE,2013 Volvo fh12
0.09,29.11,13,7.77,16203.0,1439.3443030700118,6.47,,,SA,2005 Volvo fh12
0.0,8.71,3,7.67,5455.0,0.0,1.89,,,SA,2005 Volvo fh12
0.6,377.5,10,38.5,35230.0,21301.139510532463,78.88,,,SA,2013 Volvo fh
